174039.366889487,172800.023443627,187005.195270055,187078.03169255,170324.879757387,177831.530713916,183249.906990743,171707.850879109,178110.122167681,182406.579090274,187049.408538746,185300.359836861,184360.731063046,187173.31805358,168518.994566969,180873.411494265,179067.380342914,176946.162368385,163088.367167902,184590.654594146,168627.914974731,183226.482940683,175216.455913095,179659.720840471,186696.581383085,179914.550327904,187345.746516489,181644.10762326
192534.527718192,191067.68162288,206884.860510606,206923.711501622,188396.328160939,196701.080799606,202727.68317465,190034.394611603,197064.651948301,201728.633339491,206908.709392757,204920.894144639,203889.327833254,207086.318390609,186519.760079904,199989.525840664,198049.400046087,195701.937448455,180383.782885769,204213.218278753,186470.593491803,202662.430221589,193821.983727118,198832.769559606,206548.345263983,199123.020698603,207172.980318669,200990.134414523
180676.537523679,179396.454748578,194231.500003303,194332.494983559,176856.886808529,184659.36286893,190333.911257159,178401.219825185,185021.558455506,189359.27791914,194258.119968014,192351.675767601,191411.601668055,194421.998595325,175051.772845862,187814.381394362,185912.315530309,183687.929416943,169325.486646147,191703.801163495,175007.85948847,190294.012428038,181970.964460042,186693.275161225,193896.144536142,186924.29113561,194453.360896354,188742.357399894
185345.192521206,183956.085864306,199128.693385995,199186.12197066,181447.503711766,189304.712194476,195203.275657305,182852.678911427,189616.865575243,194188.887808974,199126.632393921,197241.397420474,196306.649517212,199287.154299615,179521.064670207,192593.117144265,190697.369974999,188374.327104817,173617.012763874,196494.456517239,179553.854819433,195083.487157012,186641.564839348,191306.777487848,198823.571493701,191660.511523829,199523.269389624,193524.008416311
183406.112418761,182125.984612085,197156.906195713,197258.531632952,179526.798222618,187427.207565055,193158.662911754,181040.796474844,187796.447095492,192223.309054325,197184.059324407,195337.491584641,194252.727756388,197362.207114439,177656.616711826,190635.945822898,188696.553257319,186516.840841132,171931.916380402,194583.564781261,177680.543573144,193155.810695827,184657.795011096,189487.65009534,196809.17086405,189699.990581635,197331.625105908,191535.671642101
170056.103516573,168797.583374896,182682.792131915,182861.248004193,166449.50913507,173732.561792711,179131.083290789,167834.050887995,174068.816163425,178220.649652219,182728.574031309,181060.396571314,180079.626439432,182947.134497853,164701.344445973,176719.181664114,175031.345416615,172833.127534588,159341.060048567,180284.924102144,164781.12275788,179075.941487272,171254.663761223,175632.588111686,182456.50463797,175879.302320335,183031.014568592,177585.685076261
182629.180952446,181283.273861617,196212.454307519,196241.573030108,178726.530212557,186504.328151919,192338.203134268,180150.38334644,186796.120775486,191347.42751629,196213.733157186,194397.647384092,193461.211348497,196363.343642179,176808.350631192,189714.267319389,187810.71099139,185648.033555723,171044.301871004,193690.135277631,176840.741795837,192238.360750283,183900.176819938,188457.141351834,195817.014137032,188855.144806203,196543.213049192,190697.094105226
194858.070398106,193374.521055868,209290.455002454,209422.710703766,190632.00374869,199055.21830409,205155.274457628,192263.088849564,199305.234137725,204134.364623424,209386.450088195,207425.62308831,206264.260277662,209495.133674655,188651.126684727,202395.996750386,200410.10697347,198028.529325469,182581.277177651,206614.305085322,188780.92152107,205077.962317936,196177.664218317,201069.635751556,208960.956505353,201413.118130979,209672.954174804,203397.44848118
169621.965705914,168395.244252722,182204.889793803,182330.883365094,165971.242697261,173273.026147752,178634.093665942,167342.445527026,173549.784700224,177721.021359529,182260.101454491,180586.961999401,179644.42023293,182445.524809918,164238.700931474,176227.184071606,174479.12059951,172394.556104453,158958.399369237,179879.532154732,164360.74850194,178581.962180905,170773.780512292,175113.838510656,181921.399928875,175376.68920306,182503.976451103,177141.731443128
183522.365755368,182216.095176441,197212.674516503,197378.172758847,179638.841669104,187529.596197082,193350.880452887,181072.40604481,187855.221759562,192394.863834414,197263.767553421,195386.848009939,194421.616002943,197394.242448587,177742.605125431,190781.293232986,188874.705242818,186545.830722392,171954.628946286,194593.154113635,177823.59170156,193269.198531977,184811.871977089,189587.888646838,196938.278220253,189788.806796387,197555.108098467,191672.14388641
