174039.36688948672963,172800.02344362661825,187005.19527005459531,187078.03169254970271,170324.87975738747627,177831.53071391623234,183249.90699074289296,171707.85087910856237,178110.12216768128565,182406.57909027393907,187049.40853874554159,185300.35983686079271,184360.73106304576504,187173.31805357953999,168518.99456696942798,180873.41149426522315,179067.38034291355871,176946.16236838544137,163088.36716790174250,184590.65459414588986,168627.91497473049094,183226.48294068340329,175216.45591309489100,179659.72084047103999,186696.58138308525668,179914.55032790405676,187345.74651648913277,181644.10762325994438
192534.52771819152986,191067.68162287955056,206884.86051060550380,206923.71150162167032,188396.32816093883594,196701.08079960633768,202727.68317464998108,190034.39461160259089,197064.65194830059772,201728.63333949103253,206908.70939275727142,204920.89414463879075,203889.32783325394848,207086.31839060943457,186519.76007990428479,199989.52584066346753,198049.40004608698655,195701.93744845493347,180383.78288576909108,204213.21827875246527,186470.59349180289428,202662.43022158945678,193821.98372711800039,198832.76955960606574,206548.34526398257003,199123.02069860260235,207172.98031866870588,200990.13441452273401
180676.53752367856214,179396.45474857813679,194231.50000330255716,194332.49498355906690,176856.88680852914695,184659.36286893006763,190333.91125715937233,178401.21982518493314,185021.55845550633967,189359.27791914003319,194258.11996801363421,192351.67576760091470,191411.60166805467452,194421.99859532481059,175051.77284586199676,187814.38139436172787,185912.31553030858049,183687.92941694258479,169325.48664614671725,191703.80116349522723,175007.85948847010150,190294.01242803811328,181970.96446004151949,186693.27516122537781,193896.14453614185913,186924.29113560979022,194453.36089635378448,188742.35739989380818
185345.19252120624878,183956.08586430590367,199128.69338599484763,199186.12197065979126,181447.50371176609769,189304.71219447566546,195203.27565730491187,182852.67891142657027,189616.86557524339878,194188.88780897334800,199126.63239392053219,197241.39742047429900,196306.64951721180114,199287.15429961527116,179521.06467020721175,192593.11714426454273,190697.36997499919380,188374.32710481664981,173617.01276387448888,196494.45651723892661,179553.85481943309424,195083.48715701251058,186641.56483934767311,191306.77748784839059,198823.57149370069965,191660.51152382916189,199523.26938962397981,193524.00841631062212
183406.11241876060376,182125.98461208536173,197156.90619571343996,197258.53163295195554,179526.79822261809022,187427.20756505496684,193158.66291175372317,181040.79647484433372,187796.44709549169056,192223.30905432495638,197184.05932440661127,195337.49158464156790,194252.72775638755411,197362.20711443934124,177656.61671182620921,190635.94582289847312,188696.55325731929042,186516.84084113215795,171931.91638040263206,194583.56478126088041,177680.54357314412482,193155.81069582744385,184657.79501109634293,189487.65009534024284,196809.17086405001464,189699.99058163503651,197331.62510590761667,191535.67164210090414
170056.10351657323190,168797.58337489591213,182682.79213191484450,182861.24800419315579,166449.50913507037330,173732.56179271070869,179131.08329078878160,167834.05088799473015,174068.81616342451889,178220.64965221937746,182728.57403130951570,181060.39657131381682,180079.62643943197327,182947.13449785267585,164701.34444597267429,176719.18166411359562,175031.34541661507683,172833.12753458792577,159341.06004856707295,180284.92410214373376,164781.12275787978433,179075.94148727218271,171254.66376122317160,175632.58811168605462,182456.50463796980330,175879.30232033474022,183031.01456859227619,177585.68507626111386
182629.18095244574943,181283.27386161696631,196212.45430751863751,196241.57303010794567,178726.53021255740896,186504.32815191944246,192338.20313426840585,180150.38334643986309,186796.12077548558591,191347.42751628972474,196213.73315718592494,194397.64738409224083,193461.21134849658119,196363.34364217883558,176808.35063119142433,189714.26731938848388,187810.71099138996215,185648.03355572314467,171044.30187100422336,193690.13527763105230,176840.74179583703517,192238.36075028247433,183900.17681993762380,188457.14135183391045,195817.01413703180151,188855.14480620287941,196543.21304919148679,190697.09410522627877
194858.07039810586139,193374.52105586780817,209290.45500245413859,209422.71070376661373,190632.00374869056395,199055.21830409002723,205155.27445762846037,192263.08884956428665,199305.23413772555068,204134.36462342427694,209386.45008819532814,207425.62308831015253,206264.26027766184416,209495.13367465513875,188651.12668472758378,202395.99675038558780,200410.10697347021778,198028.52932546930970,182581.27717765080160,206614.30508532185922,188780.92152106983121,205077.96231793591869,196177.66421831684420,201069.63575155634317,208960.95650535263121,201413.11813097941922,209672.95417480400647,203397.44848117994843
169621.96570591366617,168395.24425272227381,182204.88979380342062,182330.88336509451619,165971.24269726130296,173273.02614775209804,178634.09366594164749,167342.44552702578949,173549.78470022397232,177721.02135952888057,182260.10145449056290,180586.96199940136285,179644.42023293007514,182445.52480991854100,164238.70093147421721,176227.18407160587958,174479.12059951041010,172394.55610445261118,158958.39936923695495,179879.53215473165619,164360.74850193984457,178581.96218090530601,170773.78051229243283,175113.83851065579802,181921.39992887506378,175376.68920305976644,182503.97645110305166,177141.73144312808290
183522.36575536767486,182216.09517644057632,197212.67451650343719,197378.17275884709670,179638.84166910391650,187529.59619708216633,193350.88045288666035,181072.40604480978800,187855.22175956232240,192394.86383441369981,197263.76755342131946,195386.84800993875251,194421.61600294304662,197394.24244858665043,177742.60512543047662,190781.29323298629606,188874.70524281746475,186545.83072239175090,171954.62894628656795,194593.15411363469320,177823.59170156015898,193269.19853197687189,184811.87197708946769,189587.88864683755673,196938.27822025286150,189788.80679638715810,197555.10809846670600,191672.14388640958350
