183313.40025004712516,191698.42779051556136,190927.97760883907904,171186.84410669741919,182192.65298596056527,173264.76624972431455,186841.27226610080106,195424.12944528702064,193871.60173307044897,192769.26053446723381,191980.13664599659387,194132.03845527916565,190996.74205437116325,201029.91134899132885,193312.01163287938107,187086.17659430406638,191435.21149817359401,182247.45354659060831,201693.65160728924093,179060.65952688432299,189423.54948465476627,185313.63870564842364,186529.31329564217594,193401.77673039151705,177808.51917203652556,192250.70350743224844,173169.98637734068325,192286.36375750042498
169572.53135277808178,177399.20514922461007,176608.12137176515535,158390.32124841120094,168628.94970195967471,160392.98176660409081,172902.99674794351449,180881.92661362927174,179397.26951260530041,178439.00139419321204,177611.47358842586982,179749.92897787407856,176643.93751797478762,186048.76029813397327,178899.86472937805229,173103.92595156939933,177030.43768643063959,168729.28863215137972,186624.74120630993275,165689.26947501755785,175313.46177020802861,171559.73901022842620,172644.22323105685064,178988.70789183641318,164536.45875019804225,177916.83220072838594,160260.02101232786663,177978.23539528253605
173450.31924613768933,181436.05595551841543,180640.31680757860886,162031.97333955945214,172497.32421448518289,163982.05365771835204,176878.36327622522367,184905.32523364390363,183506.04480152853648,182500.61400768195745,181662.25013502885122,183733.68982848853921,180732.10581914029899,190277.57251226756489,182930.04966788561433,177023.32103636968532,181093.27634247665992,172580.60374227451393,190820.83454849867849,169479.39754408810404,179278.37438415706856,175428.15037294098875,176539.62661074622883,183027.04831820944673,168292.07044336086255,181923.43588964955416,163941.18525138671976,182033.95714930002578
181799.78639099135762,190171.17290983351995,189434.14155997900525,169841.96715557234711,180833.96327397797722,171916.18053234004765,185382.31042267844896,193816.07091050830786,192327.11689850947005,191258.34981613213313,190453.58484100000351,192657.14017215615604,189427.27411696032505,199455.84088631480699,191779.53743208511150,185594.52855925430777,189842.95472840775619,180833.53864208588493,200088.30283780646278,177645.14664153745980,187869.81246702690260,183880.74340253919945,185054.05775007099146,191888.16476764870458,176388.93203420107602,190676.01543872430921,171803.41886772357975,190789.39214958346565
185519.33182618580759,194014.54666727737640,193185.93490818742430,173188.12054756237194,184332.30158487864537,175339.99911310517928,189101.01031726779183,197629.82582027479657,196186.10075841855723,195062.59517529408913,194242.57752266255557,196417.39385441501508,193231.55578884843271,203429.62272024931735,195568.86813667026581,189277.55942054855404,193638.04820855116122,184477.04990986682242,204076.10041731080855,181152.78440764610423,191617.37140706903301,187486.86277397783124,188723.40227533545112,195677.96982417331310,179908.60429704849957,194462.27743406704394,175212.88449601022876,194601.95624550545472
171498.97345800578478,179401.70663532125764,178638.62089393811766,160199.10573362611467,170462.86876983742695,162078.14275133796036,174875.59696769135189,182723.78902308165561,181421.11270012205932,180302.06129421057994,179666.25097166548949,181666.05921284176293,178582.35436675685924,188053.98465279713855,180758.56352835654980,175086.94155742164003,179031.46457248585648,170529.56668483020621,188701.77068973286077,167555.16026758248336,177165.44061944520217,173383.63852250820491,174465.78831547597656,180899.53114921352244,166399.62055179939489,179845.97004380004364,162073.04984518859419,179891.37780917430064
170115.25294416121324,177921.80995336794876,177126.26067116865306,158866.49447285028873,169096.76825238051242,160833.64307770389132,173408.40876619948540,181354.72120083917980,179955.69709147154936,178879.71821526897838,178207.74602394102840,180260.50644723829464,177231.33313669962808,186569.96963673591381,179331.58381237197318,173616.38497689750511,177657.65036251413403,169187.52875942050014,187222.79553473871783,166180.50289477920160,175806.01120276248548,172063.96709386655129,173082.49913210884552,179444.23159816634143,165072.38162262906553,178382.04177784093190,160751.41799915573210,178495.01578314087237
178950.06468648961163,187200.41620217598393,186391.93989294447238,167141.01091449349769,177924.19222812264343,169224.04748106325860,182444.25561303333961,190719.05520584058831,189281.20160872375709,188171.63113541973871,187433.04419298769790,189613.08015252539190,186354.29609046591213,196280.61576649162453,188705.57670068816515,182694.99943055002950,186815.59236238908488,177970.58919858920854,196876.09046240386670,174841.63785387953976,184910.26101088937139,180934.71872450658702,182104.50478032845422,188860.79367806870141,173616.90265918453224,187650.47210016852478,169111.26355611041072,187799.57522998127388
171157.03714485297678,179027.40647765519680,178290.92078699887497,159883.55532949735061,170199.57122598358546,161837.61473687359830,174548.27180298673920,182493.55142820309266,181069.92956691657309,180072.42212315386860,179234.66397645464167,181318.12244359156466,178302.70419876452070,187719.54475809109863,180532.99985244122217,174702.98186985249049,178687.14660692567122,170250.03521248087054,188263.26736702979542,167232.29790333076380,176939.02174788081902,173100.53815309438505,174188.23898076722980,180603.76989193554618,166082.46894213813357,179514.35541661689058,161759.73290652004653,179629.21227519170498
169128.52146463285317,176894.19991457133438,176102.55348113356740,157951.81687001677346,168163.24488438709523,159945.97759752790444,172430.95374774787342,180325.33301295532146,178865.62119897795492,177926.15088935766835,177127.63732186172274,179195.90166003690683,176194.07360172859626,185459.61836995813064,178382.26652328614728,172613.78599194661365,176598.70253933302592,168164.98579756772961,186046.86592799189384,165191.15139192066272,174819.19651299074758,171012.83223781574634,172069.41207088617375,178454.99464856123086,164091.33461386829731,177312.89215504625463,159794.23626037221402,177504.70348571124487
178806.80524676988716,187083.84822265667026,186265.87536808341974,167014.64498373694369,177871.79705335517065,169077.10398370152689,182330.09693655453157,190665.34816107037477,189190.82976609707111,188087.10150394027005,187268.07450328528648,189482.74777020243346,186344.16068852302851,196209.18685747971176,188587.66329310054425,182593.67180097766686,186738.29179087231751,177919.06337371567497,196804.26596408360638,174741.34448796088691,184818.69054138381034,180802.01389286981430,182011.35883109958377,188759.15223617758602,173506.69443525528186,187554.08223464988987,168987.81586623095791,187662.91196221494465
175293.43062110902974,183339.62235490811872,182494.53777773803449,163665.34769113664515,174220.07462186677731,165665.88633317392669,178660.94411475805100,186822.82318594292155,185419.95783945664880,184373.42768885081750,183592.42915569187608,185650.92963579256320,182627.85474801549572,192252.29657450714149,184798.47703125578118,178840.04215543487226,182988.89874619664624,174295.63572399460827,192863.23462859669235,171230.95913590260898,181114.98963371422724,177222.91771620413056,178371.02129219265771,184919.05586542779929,170025.55205429924536,183795.88961561274482,165587.01849722748739,183870.72719966943259
