183313.400250047,191698.427790516,190927.977608839,171186.844106698,182192.652985961,173264.766249724,186841.272266101,195424.129445287,193871.601733071,192769.260534467,191980.136645997,194132.038455279,190996.742054371,201029.911348991,193312.011632879,187086.176594304,191435.211498174,182247.453546591,201693.651607289,179060.659526884,189423.549484655,185313.638705648,186529.313295642,193401.776730392,177808.519172037,192250.703507432,173169.986377341,192286.363757501
169572.531352778,177399.205149224,176608.121371765,158390.321248411,168628.94970196,160392.981766604,172902.996747944,180881.926613629,179397.269512605,178439.001394193,177611.473588426,179749.928977874,176643.937517975,186048.760298134,178899.864729378,173103.925951569,177030.437686431,168729.288632151,186624.74120631,165689.269475017,175313.461770208,171559.739010228,172644.223231057,178988.707891836,164536.458750198,177916.832200728,160260.021012328,177978.235395283
173450.319246138,181436.055955518,180640.316807579,162031.97333956,172497.324214485,163982.053657718,176878.363276225,184905.325233644,183506.044801529,182500.614007682,181662.250135029,183733.689828488,180732.10581914,190277.572512268,182930.049667886,177023.32103637,181093.276342477,172580.603742275,190820.834548499,169479.397544088,179278.374384157,175428.150372941,176539.626610746,183027.04831821,168292.070443361,181923.435889649,163941.185251387,182033.9571493
181799.786390991,190171.172909833,189434.141559979,169841.967155572,180833.963273978,171916.18053234,185382.310422678,193816.070910508,192327.116898509,191258.349816132,190453.584841,192657.140172156,189427.27411696,199455.840886315,191779.537432085,185594.528559254,189842.954728408,180833.538642086,200088.302837806,177645.146641537,187869.812467027,183880.743402539,185054.057750071,191888.164767649,176388.932034201,190676.015438724,171803.418867724,190789.392149584
185519.331826186,194014.546667277,193185.934908187,173188.120547562,184332.301584879,175339.999113105,189101.010317268,197629.825820275,196186.100758419,195062.595175294,194242.577522663,196417.393854415,193231.555788848,203429.622720249,195568.86813667,189277.559420549,193638.048208551,184477.049909867,204076.100417311,181152.784407646,191617.371407069,187486.862773978,188723.402275336,195677.969824173,179908.604297049,194462.277434067,175212.88449601,194601.956245506
171498.973458006,179401.706635321,178638.620893938,160199.105733626,170462.868769837,162078.142751338,174875.596967691,182723.789023082,181421.112700122,180302.061294211,179666.250971665,181666.059212842,178582.354366757,188053.984652797,180758.563528357,175086.941557422,179031.464572486,170529.56668483,188701.770689733,167555.160267583,177165.440619445,173383.638522508,174465.788315476,180899.531149214,166399.6205518,179845.9700438,162073.049845189,179891.377809174
170115.252944161,177921.809953368,177126.260671169,158866.49447285,169096.768252381,160833.643077704,173408.4087662,181354.721200839,179955.697091472,178879.718215269,178207.746023941,180260.506447238,177231.3331367,186569.969636736,179331.583812372,173616.384976898,177657.650362514,169187.52875942,187222.795534739,166180.502894779,175806.011202763,172063.967093866,173082.499132109,179444.231598166,165072.381622629,178382.041777841,160751.417999156,178495.015783141
178950.064686489,187200.416202176,186391.939892944,167141.010914494,177924.192228123,169224.047481063,182444.255613033,190719.05520584,189281.201608724,188171.63113542,187433.044192988,189613.080152525,186354.296090466,196280.615766492,188705.576700688,182694.99943055,186815.592362389,177970.589198589,196876.090462404,174841.637853879,184910.261010889,180934.718724506,182104.504780328,188860.793678069,173616.902659185,187650.472100168,169111.26355611,187799.575229981
171157.037144853,179027.406477655,178290.920786999,159883.555329497,170199.571225984,161837.614736873,174548.271802987,182493.551428203,181069.929566917,180072.422123154,179234.663976455,181318.122443591,178302.704198764,187719.544758091,180532.999852441,174702.981869852,178687.146606926,170250.035212481,188263.26736703,167232.297903331,176939.021747881,173100.538153094,174188.238980767,180603.769891936,166082.468942138,179514.355416617,161759.73290652,179629.212275192
169128.521464633,176894.199914571,176102.553481134,157951.816870017,168163.244884387,159945.977597528,172430.953747748,180325.333012955,178865.621198978,177926.150889358,177127.637321862,179195.901660037,176194.073601729,185459.618369958,178382.266523286,172613.785991947,176598.702539333,168164.985797568,186046.865927992,165191.151391921,174819.196512991,171012.832237816,172069.412070886,178454.994648561,164091.334613868,177312.892155046,159794.236260372,177504.703485711
